PartitionKey,RowKey,Timestamp,CurrentAction,CurrentAction@type,ExecutionStatus,ExecutionStatus@type,FiOperation,FiOperation@type,ResourceName,ResourceName@type,ResourceType,ResourceType@type,ScheduledExecutionTime,ScheduledExecutionTime@type,SchedulerSessionId,SchedulerSessionId@type,TriggerData,TriggerData@type,Warning,Warning@type,EventCompletedTime,EventCompletedTime@type,ExecutionStartTime,ExecutionStartTime@type,FinalState,FinalState@type,InitialState,InitialState@type,CombinationKey,CombinationKey@type,Rolledback,Rolledback@type,RollbackEventCompletedTime,RollbackEventCompletedTime@type,RollbackExecutionStartTime,RollbackExecutionStartTime@type,RollbackExecutionStatus,RollbackExecutionStatus@type,RollbackFinalState,RollbackFinalState@type,RollbackInitialState,RollbackInitialState@type,RollbackWarning,RollbackWarning@type
bcafc868-0299-40c4-8367-de5900c08176,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM3,2018-06-13T23:52:22.432Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,ZonalVM3,Edm.String,VirtualMachines,Edm.String,2018-06-13T23:21:01.020Z,Edm.DateTime,bcafc868-0299-40c4-8367-de5900c08176,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""VirtualMachines"",""ResourceId"":""ZonalVM3"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""bcafc868-0299-40c4-8367-de5900c08176"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM3"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,,,2018-06-13T23:20:07.027Z,Edm.DateTime,2018-06-13T23:20:06.715Z,Edm.DateTime,PowerState/stopping,Edm.String,PowerState/running,Edm.String,,,TRUE,Edm.Boolean,2018-06-13T23:52:10.336Z,Edm.DateTime,2018-06-13T23:52:10.023Z,Edm.DateTime,Completed,Edm.String,PowerState/starting,Edm.String,PowerState/stopped,Edm.String,,
c2a8d705-a83b-43ed-9527-28ce8c49ce94,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM5,2018-06-18T06:22:24.489Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,ZonalVM5,Edm.String,VirtualMachines,Edm.String,2018-06-18T05:50:05.570Z,Edm.DateTime,c2a8d705-a83b-43ed-9527-28ce8c49ce94,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""VirtualMachines"",""ResourceId"":""ZonalVM5"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""c2a8d705-a83b-43ed-9527-28ce8c49ce94"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM5"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,,,2018-06-18T05:50:10.801Z,Edm.DateTime,2018-06-18T05:50:10.504Z,Edm.DateTime,PowerState/stopping,Edm.String,PowerState/running,Edm.String,,,TRUE,Edm.Boolean,2018-06-18T06:22:12.384Z,Edm.DateTime,2018-06-18T06:22:12.121Z,Edm.DateTime,Completed,Edm.String,PowerState/starting,Edm.String,PowerState/stopped,Edm.String,,
c76b5e50-5a15-4b32-adfa-41a702a670dc,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!2,2018-06-15T05:56:04.781Z,PowerOff,Edm.String,Failed,Edm.String,PowerCycle,Edm.String,myScaleset-zone3_2,Edm.String,VirtualMachineScaleSets,Edm.String,2018-06-15T05:57:02.148Z,Edm.DateTime,c76b5e50-5a15-4b32-adfa-41a702a670dc,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""VirtualMachineScaleSets"",""ResourceId"":""myScaleset-zone3_2"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""c76b5e50-5a15-4b32-adfa-41a702a670dc"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!2"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone3"",""EnableRollback"":false}",Edm.String,Initial state of the resource and the current chaos are same. Couldnot perform the action.,Edm.String,,,2018-06-15T05:56:04.741Z,Edm.DateTime,,,PowerState/stopped,Edm.String,,,FALSE,Edm.Boolean,,,,,,,,,,,,
cab59aa6-09c0-405a-9a7f-27b2d96bd430,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!AZV2DEMO!providers!Microsoft.Compute!virtualMachineScaleSets!nwtprod!virtualMachines!2,2018-06-13T18:54:37.037Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,nwtprod_2,Edm.String,VirtualMachineScaleSets,Edm.String,2018-06-13T18:23:06.662Z,Edm.DateTime,cab59aa6-09c0-405a-9a7f-27b2d96bd430,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""VirtualMachineScaleSets"",""ResourceId"":""nwtprod_2"",""ResourceGroup"":""AZV2Demo"",""PartitionKey"":""cab59aa6-09c0-405a-9a7f-27b2d96bd430"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!AZV2DEMO!providers!Microsoft.Compute!virtualMachineScaleSets!nwtprod!virtualMachines!2"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/AZV2Demo/providers/Microsoft.Compute/virtualMachineScaleSets/nwtprod"",""EnableRollback"":false}",Edm.String,,,2018-06-13T18:22:34.852Z,Edm.DateTime,2018-06-13T18:22:04.151Z,Edm.DateTime,PowerState/stopped,Edm.String,PowerState/running,Edm.String,,,TRUE,Edm.Boolean,2018-06-13T18:54:36.929Z,Edm.DateTime,2018-06-13T18:54:06.165Z,Edm.DateTime,Completed,Edm.String,PowerState/running,Edm.String,PowerState/stopped,Edm.String,,
cb6a0346-2993-4aaa-bade-716f51d70ea2,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM2,2018-06-17T05:30:09.051Z,Restart,Edm.String,Failed,Edm.String,Restart,Edm.String,ZonalVM2,Edm.String,VirtualMachines,Edm.String,2018-06-17T05:30:01.567Z,Edm.DateTime,cb6a0346-2993-4aaa-bade-716f51d70ea2,Edm.String,"{""Action"":""Restart"",""ResourceType"":""VirtualMachines"",""ResourceId"":""ZonalVM2"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""cb6a0346-2993-4aaa-bade-716f51d70ea2"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM2"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,"Resource provision state is in Failed, cannot perform chaos",Edm.String,,,,,,,,,,,,,,,,,,,,,,,,
cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!0,2018-06-18T03:08:40.455Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,myScaleset-zone3_0,Edm.String,AvailabilityZones,Edm.String,2018-06-18T03:08:07.275Z,Edm.DateTime,cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone3_0"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!0"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone3"",""EnableRollback"":false}",Edm.String,,,2018-06-18T03:08:40.372Z,Edm.DateTime,2018-06-18T03:08:10.091Z,Edm.DateTime,PowerState/stopped,Edm.String,PowerState/running,Edm.String,eastus2euap!3,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!1,2018-06-18T03:00:08.722Z,Restart,Edm.String,,,Restart,Edm.String,myScaleset-zone3_1,Edm.String,AvailabilityZones,Edm.String,2018-06-18T03:08:07.275Z,Edm.DateTime,cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd,Edm.String,"{""Action"":""Restart"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone3_1"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!1"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone3"",""EnableRollback"":false}",Edm.String,,,,,,,,,,,eastus2euap!3,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!2,2018-06-18T03:08:40.243Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,myScaleset-zone3_2,Edm.String,AvailabilityZones,Edm.String,2018-06-18T03:08:07.275Z,Edm.DateTime,cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone3_2"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!2"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone3"",""EnableRollback"":false}",Edm.String,,,2018-06-18T03:08:40.137Z,Edm.DateTime,2018-06-18T03:08:09.798Z,Edm.DateTime,PowerState/stopped,Edm.String,PowerState/running,Edm.String,eastus2euap!3,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!3,2018-06-18T03:08:10.152Z,Restart,Edm.String,Failed,Edm.String,Restart,Edm.String,myScaleset-zone3_3,Edm.String,AvailabilityZones,Edm.String,2018-06-18T03:08:07.275Z,Edm.DateTime,cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd,Edm.String,"{""Action"":""Restart"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone3_3"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!3"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone3"",""EnableRollback"":false}",Edm.String,Initial state of the resource and the current chaos are same. Couldnot perform the action.,Edm.String,,,2018-06-18T03:08:10.110Z,Edm.DateTime,,,PowerState/stopped,Edm.String,eastus2euap!3,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM3,2018-06-18T03:08:10.046Z,Restart,Edm.String,Failed,Edm.String,Restart,Edm.String,ZonalVM3,Edm.String,AvailabilityZones,Edm.String,2018-06-18T03:08:07.275Z,Edm.DateTime,cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd,Edm.String,"{""Action"":""Restart"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""ZonalVM3"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM3"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,Initial state of the resource and the current chaos are same. Couldnot perform the action.,Edm.String,,,2018-06-18T03:08:10.013Z,Edm.DateTime,,,PowerState/stopped,Edm.String,eastus2euap!3,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM6,2018-06-18T03:40:18.767Z,Restart,Edm.String,Completed,Edm.String,Restart,Edm.String,ZonalVM6,Edm.String,AvailabilityZones,Edm.String,2018-06-18T03:08:07.275Z,Edm.DateTime,cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd,Edm.String,"{""Action"":""Restart"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""ZonalVM6"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""cc26215b-ad9f-4ba9-9fab-c5447cbb1dcd"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM6"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,,,2018-06-18T03:08:09.935Z,Edm.DateTime,2018-06-18T03:08:09.341Z,Edm.DateTime,PowerState/running,Edm.String,PowerState/running,Edm.String,eastus2euap!3,Edm.String,TRUE,Edm.Boolean,2018-06-18T03:40:06.738Z,Edm.DateTime,2018-06-18T03:40:06.363Z,Edm.DateTime,Completed,Edm.String,PowerState/stopping,Edm.String,PowerState/running,Edm.String,,
cea61619-9720-40c8-adbd-d41aad36915c,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!5,2018-06-15T01:54:09.722Z,Start,Edm.String,Failed,Edm.String,PowerCycle,Edm.String,AZredundantVMSS_5,Edm.String,AvailabilityZones,Edm.String,2018-06-15T01:55:01.532Z,Edm.DateTime,cea61619-9720-40c8-adbd-d41aad36915c,Edm.String,"{""Action"":""Start"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""AZredundantVMSS_5"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""cea61619-9720-40c8-adbd-d41aad36915c"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!5"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CanaryEUS2/providers/Microsoft.Compute/virtualMachineScaleSets/AZredundantVMSS"",""EnableRollback"":false}",Edm.String,Initial state of the resource and the current chaos are same. Couldnot perform the action.,Edm.String,,,2018-06-15T01:54:09.675Z,Edm.DateTime,,,PowerState/running,Edm.String,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
cea61619-9720-40c8-adbd-d41aad36915c,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!7,2018-06-15T01:54:39.386Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,AZredundantVMSS_7,Edm.String,AvailabilityZones,Edm.String,2018-06-15T01:55:01.532Z,Edm.DateTime,cea61619-9720-40c8-adbd-d41aad36915c,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""AZredundantVMSS_7"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""cea61619-9720-40c8-adbd-d41aad36915c"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!7"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CanaryEUS2/providers/Microsoft.Compute/virtualMachineScaleSets/AZredundantVMSS"",""EnableRollback"":false}",Edm.String,,,2018-06-15T01:54:39.293Z,Edm.DateTime,2018-06-15T01:54:08.878Z,Edm.DateTime,PowerState/stopped,Edm.String,PowerState/running,Edm.String,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
cea61619-9720-40c8-adbd-d41aad36915c,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!8,2018-06-15T01:54:08.910Z,PowerOff,Edm.String,Failed,Edm.String,PowerCycle,Edm.String,AZredundantVMSS_8,Edm.String,AvailabilityZones,Edm.String,2018-06-15T01:55:01.532Z,Edm.DateTime,cea61619-9720-40c8-adbd-d41aad36915c,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""AZredundantVMSS_8"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""cea61619-9720-40c8-adbd-d41aad36915c"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!8"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CanaryEUS2/providers/Microsoft.Compute/virtualMachineScaleSets/AZredundantVMSS"",""EnableRollback"":false}",Edm.String,Initial state of the resource and the current chaos are same. Couldnot perform the action.,Edm.String,,,2018-06-15T01:54:08.846Z,Edm.DateTime,,,PowerState/stopped,Edm.String,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
cea61619-9720-40c8-adbd-d41aad36915c,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!0,2018-06-15T01:00:02.926Z,PowerOff,Edm.String,,,PowerCycle,Edm.String,myScaleset-zone1_0,Edm.String,AvailabilityZones,Edm.String,2018-06-15T01:55:01.532Z,Edm.DateTime,cea61619-9720-40c8-adbd-d41aad36915c,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone1_0"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""cea61619-9720-40c8-adbd-d41aad36915c"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!0"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone1"",""EnableRollback"":false}",Edm.String,,,,,,,,,,,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
cea61619-9720-40c8-adbd-d41aad36915c,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!2,2018-06-15T01:54:08.949Z,Restart,Edm.String,Failed,Edm.String,Restart,Edm.String,myScaleset-zone1_2,Edm.String,AvailabilityZones,Edm.String,2018-06-15T01:55:01.532Z,Edm.DateTime,cea61619-9720-40c8-adbd-d41aad36915c,Edm.String,"{""Action"":""Restart"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone1_2"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""cea61619-9720-40c8-adbd-d41aad36915c"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!2"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone1"",""EnableRollback"":false}",Edm.String,Initial state of the resource and the current chaos are same. Couldnot perform the action.,Edm.String,,,2018-06-15T01:54:08.909Z,Edm.DateTime,,,PowerState/stopped,Edm.String,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
cea61619-9720-40c8-adbd-d41aad36915c,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!3,2018-06-15T01:54:39.515Z,Start,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,myScaleset-zone1_3,Edm.String,AvailabilityZones,Edm.String,2018-06-15T01:55:01.532Z,Edm.DateTime,cea61619-9720-40c8-adbd-d41aad36915c,Edm.String,"{""Action"":""Start"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone1_3"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""cea61619-9720-40c8-adbd-d41aad36915c"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!3"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone1"",""EnableRollback"":false}",Edm.String,,,2018-06-15T01:54:39.434Z,Edm.DateTime,2018-06-15T01:54:09.034Z,Edm.DateTime,PowerState/running,Edm.String,PowerState/stopped,Edm.String,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
cea61619-9720-40c8-adbd-d41aad36915c,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!4,2018-06-15T01:54:39.376Z,Start,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,myScaleset-zone1_4,Edm.String,AvailabilityZones,Edm.String,2018-06-15T01:55:01.532Z,Edm.DateTime,cea61619-9720-40c8-adbd-d41aad36915c,Edm.String,"{""Action"":""Start"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone1_4"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""cea61619-9720-40c8-adbd-d41aad36915c"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!4"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone1"",""EnableRollback"":false}",Edm.String,,,2018-06-15T01:54:39.277Z,Edm.DateTime,2018-06-15T01:54:08.924Z,Edm.DateTime,PowerState/running,Edm.String,PowerState/stopped,Edm.String,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
cea61619-9720-40c8-adbd-d41aad36915c,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM4,2018-06-15T02:26:23.231Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,ZonalVM4,Edm.String,AvailabilityZones,Edm.String,2018-06-15T01:55:01.532Z,Edm.DateTime,cea61619-9720-40c8-adbd-d41aad36915c,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""ZonalVM4"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""cea61619-9720-40c8-adbd-d41aad36915c"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM4"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,,,2018-06-15T01:54:09.315Z,Edm.DateTime,2018-06-15T01:54:08.534Z,Edm.DateTime,PowerState/stopping,Edm.String,PowerState/running,Edm.String,eastus2euap!1,Edm.String,TRUE,Edm.Boolean,2018-06-15T02:26:11.104Z,Edm.DateTime,2018-06-15T02:26:10.713Z,Edm.DateTime,Completed,Edm.String,PowerState/starting,Edm.String,PowerState/stopped,Edm.String,,
